COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code gթographique;Code de la zone gթographique;38266;La Motte-Saint-Martin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38267;Mottier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38268;Le Moutaret;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38269;La Mure;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38270;La Murette;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38271;Murianette;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38272;Murinais;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38273;Nantes-en-Ratier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38275;Serre-Nerpol;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38276;Nivolas-Vermelle;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38277;Notre-Dame-de-Commiers;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38278;Notre-Dame-de-l'Osier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38279;Notre-Dame-de-Mթsage;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38280;Notre-Dame-de-Vaulx;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38281;Noyarey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38282;Optevoz;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38283;Oris-en-Rattier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38284;Ornacieux-Balbins;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38285;Ornon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38287;Oyeu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38288;Oytier-Saint-Oblas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38289;Oz;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38290;Pact;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38291;Pajay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38292;Villages du Lac de Paladru;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38294;Panossas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38295;Parmilieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38296;Le Passage;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38297;Arandon-Passins;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38298;Le Pթage-de-Roussillon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38299;Pellafol;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38300;Penol;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38301;Percy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38303;La Pierre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38304;Pierre-Chբtel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38307;Pisieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38308;Plan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38309;Poisat;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38310;Poliթnas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38311;Pommier-de-Beaurepaire;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38313;Ponsonnas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38314;Pontcharra;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38315;Le Pont-de-Beauvoisin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38316;Pont-de-Chթruy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38317;Le Pont-de-Claix;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38318;Pont-�_vՎque;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38319;Pont-en-Royans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38320;Porcieu-Amblagnieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38321;Prթbois;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38323;Pressins;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38324;Primarette;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38325;Proveysieux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38326;PruniՌres;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38328;Quaix-en-Chartreuse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38330;Quincieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38331;Rթaumont;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38332;Renage;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38333;Rencurel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38334;Revel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38335;Revel-Tourdan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38336;Reventin-Vaugris;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38337;Rives;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38338;La RiviՌre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38339;Roche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38340;Les Roches-de-Condrieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38341;Rochetoirin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38342;Roissard;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38343;Romagnieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38344;Roussillon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38345;Rovon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38346;Royas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38347;Roybon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38348;Ruy-Montceau;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38349;Sablons;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38350;Sainte-AgnՌs;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38351;Saint-Agnin-sur-Bion;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38352;Saint-Alban-de-Roche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38353;Saint-Alban-du-Rh��ne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38354;Saint-Albin-de-Vaulserre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38355;Saint-Andթol;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38356;Saint-Andrթ-en-Royans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38357;Saint-Andrթ-le-Gaz;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38358;Sainte-Anne-sur-Gervonde;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38359;Saint Antoine l'Abbaye;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38360;Saint-Appolinard;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38362;Saint-Aupre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38363;Saint-Barthթlemy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38364;Saint-Barthթlemy-de-Sթchilienne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38365;Saint-Baudille-de-la-Tour;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38366;Saint-Baudille-et-Pipet;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38368;Saint-Blaise-du-Buis;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38369;Sainte-Blandine;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38370;Saint-Bonnet-de-Chavagne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38372;Saint-Bueil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38373;Saint-Cassien;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38374;Saint-Chef;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38376;Saint-Christophe-sur-Guiers;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38377;Saint-Clair-de-la-Tour;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38378;Saint-Clair-du-Rh��ne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38379;Saint-Clair-sur-Galaure;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38380;Saint-Didier-de-Bizonnes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38381;Saint-Didier-de-la-Tour;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38382;Saint-�_grՌve;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38383;Saint-�_tienne-de-Crossey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38384;Saint-�_tienne-de-Saint-Geoirs;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38386;Saint-Geoire-en-Valdaine;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38387;Saint-Geoirs;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38388;Saint-Georges-de-Commiers;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38389;Saint-Georges-d'Espթranche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38390;Saint-Gervais;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38391;Saint-Guillaume;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38392;Saint-Hilaire-de-Brens;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38393;Saint-Hilaire-de-la-C��te;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38394;Saint-Hilaire-du-Rosier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38395;Plateau-des-Petites-Roches;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38396;Saint-Honorթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38397;Saint-Ismier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38398;Saint-Jean-d'Avelanne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38399;Saint-Jean-de-Bournay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38400;Saint-Jean-de-Moirans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38401;Saint-Jean-de-Soudain;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38402;Saint-Jean-de-Vaulx;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38403;Saint-Jean-d'Hթrans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38404;Saint-Jean-le-Vieux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38405;Saint-Joseph-de-RiviՌre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38406;Saint-Julien-de-l'Herms;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38407;La Sure en Chartreuse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38408;Saint-Just-Chaleyssin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38409;Saint-Just-de-Claix;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38410;Saint-Lattier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38412;Saint-Laurent-du-Pont;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38413;Saint-Laurent-en-Beaumont;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38415;Saint-Marcel-Bel-Accueil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38416;Saint-Marcellin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38417;Sainte-Marie-d'Alloix;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38418;Sainte-Marie-du-Mont;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38419;Saint-Martin-de-Clelles;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38420;Saint-Martin-de-Vaulserre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38421;Saint-Martin-d'HՌres;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38422;Saint-Martin-d'Uriage;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38423;Saint-Martin-le-Vinoux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38424;Saint-Maurice-en-TriՌves;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38425;Saint-Maurice-l'Exil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38426;Saint-Maximin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38427;Saint-Michel-de-Saint-Geoirs;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38429;Saint-Michel-les-Portes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38430;Saint-Mury-Monteymond;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38431;Saint-Nazaire-les-Eymes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38432;Saint-Nicolas-de-Macherin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38433;Saint-Nizier-du-Moucherotte;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38434;Saint-Ondras;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38436;Saint-Paul-de-Varces;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38437;Saint-Paul-d'Izeaux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38438;Saint-Paul-lՌs-Monestier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38439;CrՎts en Belledonne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38440;Saint-Pierre-de-Bressieux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38442;Saint-Pierre-de-Chartreuse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38443;Saint-Pierre-de-Chթrennes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38444;Saint-Pierre-de-Mթaroz;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38445;Saint-Pierre-de-Mթsage;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38446;Saint-Pierre-d'Entremont;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38448;Saint-Prim;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38449;Saint-Quentin-Fallavier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38450;Saint-Quentin-sur-IsՌre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38451;Saint-Romain-de-Jalionas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38452;Saint-Romain-de-Surieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38453;Saint-Romans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38454;Saint-Sauveur;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38455;Saint-Savin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38456;Chբtel-en-TriՌves;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38457;Saint-Simթon-de-Bressieux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38458;Saint-Sorlin-de-Morestel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38459;Saint-Sorlin-de-Vienne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38460;Saint-Sulpice-des-Rivoires;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38462;Saint-Thթoffrey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38463;Saint-Vթrand;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38464;Saint-Victor-de-Cessieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38465;Saint-Victor-de-Morestel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38466;Saint-Vincent-de-Mercuze;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38467;Salagnon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38468;Salaise-sur-Sanne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38470;La Salle-en-Beaumont;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38471;Le Sappey-en-Chartreuse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38472;Sarcenas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38473;Sardieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38474;Sassenage;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38475;Satolas-et-Bonce;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38476;Savas-Mթpin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38478;Sթchilienne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38479;Porte-des-Bonnevaux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38480;SeptՌme;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38481;Sթrթzin-de-la-Tour;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38483;Sermթrieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38484;Serpaize;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38485;Seyssinet-Pariset;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38486;Seyssins;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38487;Seyssuel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38488;Siccieu-Saint-Julien-et-Carisieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38489;Siթvoz;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38490;Sillans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38492;Sinard;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38494;Soleymieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38495;La S��ne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38496;Sonnay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38497;Sousville;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38498;Succieu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38499;Susville;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38500;TՎche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38501;Tencin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38503;La Terrasse;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38504;Theys;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38505;Thodure;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;38507;Tignieu-Jameyzieu;CHAR;5
